Teacher_ID,Image_ID,Hand_movement,Classroom_zone,situation,Act_Class
10,frame2237,0,2,"down,right",5
10,frame2238,0,2,"down,right",5
10,frame2239,0,2,"down,right",5
10,frame2240,0,2,"down,right",5
10,frame2241,0,2,"down,right",5
10,frame2242,1,2,"up,right",1
10,frame2243,1,2,"up,right",1
10,frame2244,1,2,"up,right",1
10,frame2245,1,2,"up,right",1
10,frame2246,1,2,"up,right",1
10,frame2247,0,2,"down,right",5
10,frame2248,0,1,"down,mid",4
10,frame2249,0,3,"down,left",6
10,frame2250,1,3,"up,left",2
10,frame2251,1,3,"up,left",2
10,frame2252,0,3,"down,left",6
10,frame2253,1,3,"up,left",2
10,frame2254,1,3,"up,left",2
10,frame2255,1,3,"up,left",2
10,frame2256,1,3,"up,left",2
10,frame2257,1,3,"up,left",2
10,frame2258,1,3,"up,left",2
10,frame2259,1,3,"up,left",2
10,frame2260,1,3,"up,left",2
10,frame2261,1,3,"up,left",2
10,frame2262,1,3,"up,left",2
10,frame2263,1,3,"up,left",2
10,frame2264,1,3,"up,left",2
10,frame2265,1,3,"up,left",2
10,frame2266,1,3,"up,left",2
10,frame2267,1,3,"up,left",2
10,frame2268,1,3,"up,left",2
10,frame2269,1,3,"up,left",2
10,frame2270,1,3,"up,left",2
10,frame2271,1,3,"up,left",2
10,frame2272,1,3,"up,left",2
10,frame2273,1,3,"up,left",2
10,frame2274,1,3,"up,left",2
10,frame2275,1,3,"up,left",2
10,frame2276,1,3,"up,left",2
10,frame2277,1,3,"up,left",2
10,frame2278,1,3,"up,left",2
10,frame2279,1,3,"up,left",2
10,frame2280,1,3,"up,left",2
10,frame2281,1,3,"up,left",2
10,frame2282,1,3,"up,left",2
10,frame2283,1,3,"up,left",2
10,frame2284,1,3,"up,left",2
10,frame2285,1,3,"up,left",2
10,frame2286,1,3,"up,left",2
10,frame2287,1,3,"up,left",2
10,frame2288,1,3,"up,left",2
10,frame2289,1,3,"up,left",2
10,frame2290,1,3,"up,left",2
10,frame2291,1,3,"up,left",2
10,frame2292,1,3,"up,left",2
10,frame2293,1,3,"up,left",2
10,frame2294,1,3,"up,left",2
10,frame2295,0,3,"down,left",6
10,frame2296,0,3,"down,left",6
10,frame2297,0,1,"down,mid",4
10,frame2298,0,1,"down,mid",4
10,frame2299,1,1,"up,mid",0
10,frame2300,0,1,"down,mid",4
10,frame2301,0,4,"down,front",7
10,frame2302,0,4,"down,front",7
10,frame2303,0,4,"down,front",7
10,frame2304,0,4,"down,front",7
10,frame2305,1,4,"up,front",3
10,frame2306,0,4,"down,front",7
10,frame2307,1,4,"up,front",3
10,frame2308,1,4,"up,front",3
10,frame2309,1,4,"up,front",3
10,frame2310,1,4,"up,front",3
10,frame2311,0,4,"down,front",7
10,frame2312,0,4,"down,front",7
10,frame2313,0,4,"down,front",7
10,frame2314,0,4,"down,front",7
10,frame2315,0,4,"down,front",7
10,frame2316,0,4,"down,front",7
10,frame2317,0,4,"down,front",7
10,frame2318,0,4,"down,front",7
10,frame2319,0,4,"down,front",7
10,frame2320,0,3,"down,left",6
10,frame2321,0,3,"down,left",6
10,frame2322,0,3,"down,left",6
10,frame2323,0,3,"down,left",6
10,frame2324,0,3,"down,left",6
10,frame2325,0,3,"down,left",6
10,frame2326,0,3,"down,left",6
10,frame2327,0,3,"down,left",6
10,frame2328,0,1,"down,mid",4
10,frame2329,0,2,"down,right",5
10,frame2330,0,2,"down,right",5
10,frame2331,0,2,"down,right",5
10,frame2332,0,2,"down,right",5
10,frame2333,0,2,"down,right",5
10,frame2334,0,2,"down,right",5
10,frame2335,0,2,"down,right",5
10,frame2336,0,1,"down,mid",4
10,frame2337,1,1,"up,mid",0
10,frame2338,1,3,"up,left",2
10,frame2339,0,3,"down,left",6
10,frame2340,1,3,"up,left",2
10,frame2341,0,3,"down,left",6
10,frame2342,1,3,"up,left",2
10,frame2343,0,3,"down,left",6
10,frame2344,1,3,"up,left",2
10,frame2345,0,3,"down,left",6
10,frame2346,0,3,"down,left",6
10,frame2347,0,3,"down,left",6
10,frame2348,0,3,"down,left",6
10,frame2349,0,3,"down,left",6
10,frame2350,0,3,"down,left",6
10,frame2351,0,3,"down,left",6
10,frame2352,0,3,"down,left",6
10,frame2353,0,3,"down,left",6
10,frame2354,0,3,"down,left",6
10,frame2355,0,3,"down,left",6
10,frame2356,0,3,"down,left",6
10,frame2357,0,3,"down,left",6
10,frame2358,0,3,"down,left",6
10,frame2359,0,3,"down,left",6
10,frame2360,0,3,"down,left",6
10,frame2361,0,3,"down,left",6
10,frame2362,0,3,"down,left",6
10,frame2363,0,3,"down,left",6
10,frame2364,0,3,"down,left",6
10,frame2365,0,3,"down,left",6
10,frame2366,0,3,"down,left",6
10,frame2367,0,3,"down,left",6
10,frame2368,0,3,"down,left",6
10,frame2369,0,3,"down,left",6
10,frame2370,0,3,"down,left",6
10,frame2371,1,3,"up,left",2
10,frame2372,0,3,"down,left",6
10,frame2373,0,3,"down,left",6
10,frame2374,1,1,"up,mid",0
10,frame2375,1,1,"up,mid",0
10,frame2376,1,1,"up,mid",0
10,frame2377,1,1,"up,mid",0
10,frame2378,1,1,"up,mid",0
10,frame2379,0,3,"down,left",6
10,frame2380,0,1,"down,mid",4
10,frame2381,0,1,"down,mid",4
10,frame2382,0,1,"down,mid",4
10,frame2383,0,1,"down,mid",4
10,frame2384,0,1,"down,mid",4
10,frame2385,0,1,"down,mid",4
10,frame2386,0,1,"down,mid",4
10,frame2387,0,1,"down,mid",4
10,frame2388,1,1,"up,mid",0
10,frame2389,0,1,"down,mid",4
10,frame2390,0,2,"down,right",5
10,frame2391,0,2,"down,right",5
10,frame2392,0,2,"down,right",5
10,frame2393,0,2,"down,right",5
10,frame2394,0,2,"down,right",5
10,frame2395,0,2,"down,right",5
10,frame2396,0,2,"down,right",5
10,frame2397,0,2,"down,right",5
10,frame2398,0,2,"down,right",5
10,frame2399,0,2,"down,right",5
10,frame2400,0,2,"down,right",5
10,frame2401,0,2,"down,right",5
10,frame2402,0,2,"down,right",5
10,frame2403,0,2,"down,right",5
11,frame2405,1,2,"up,right",1
11,frame2406,1,2,"up,right",1
11,frame2407,1,2,"up,right",1
11,frame2408,1,2,"up,right",1
11,frame2409,1,2,"up,right",1
11,frame2410,1,2,"up,right",1
11,frame2411,1,2,"up,right",1
11,frame2412,1,2,"up,right",1
11,frame2413,1,2,"up,right",1
11,frame2414,1,2,"up,right",1
11,frame2415,1,2,"up,right",1
11,frame2416,1,1,"up,mid",0
11,frame2417,1,1,"up,mid",0
11,frame2418,1,2,"up,right",1
11,frame2419,0,2,"down,right",5
11,frame2420,0,2,"down,right",5
11,frame2421,0,2,"down,right",5
11,frame2422,1,2,"up,right",1
11,frame2423,1,2,"up,right",1
11,frame2424,1,2,"up,right",1
11,frame2425,1,2,"up,right",1
11,frame2426,1,1,"up,mid",0
11,frame2427,1,2,"up,right",1
11,frame2428,1,2,"up,right",1
11,frame2429,1,2,"up,right",1
11,frame2430,1,2,"up,right",1
11,frame2431,1,2,"up,right",1
11,frame2432,1,2,"up,right",1
11,frame2433,1,2,"up,right",1
11,frame2434,1,2,"up,right",1
11,frame2435,1,1,"up,mid",0
11,frame2436,1,1,"up,mid",0
11,frame2437,1,2,"up,right",1
11,frame2438,1,2,"up,right",1
11,frame2439,1,2,"up,right",1
11,frame2440,1,1,"up,mid",0
11,frame2441,0,2,"down,right",5
11,frame2442,0,2,"down,right",5
11,frame2443,1,2,"up,right",1
11,frame2444,1,2,"up,right",1
11,frame2445,1,2,"up,right",1
11,frame2446,1,2,"up,right",1
11,frame2447,1,2,"up,right",1
11,frame2448,1,2,"up,right",1
11,frame2449,1,2,"up,right",1
11,frame2450,1,2,"up,right",1
11,frame2451,1,2,"up,right",1
11,frame2452,1,2,"up,right",1
11,frame2453,1,2,"up,right",1
11,frame2454,1,2,"up,right",1
11,frame2455,1,2,"up,right",1
11,frame2456,1,2,"up,right",1
11,frame2457,1,2,"up,right",1
11,frame2458,1,2,"up,right",1
11,frame2459,1,2,"up,right",1
11,frame2460,0,2,"down,right",5
11,frame2461,1,2,"up,right",1
11,frame2462,1,2,"up,right",1
11,frame2463,1,2,"up,right",1
11,frame2464,1,2,"up,right",1
11,frame2465,1,1,"up,mid",0
11,frame2466,1,1,"up,mid",0
11,frame2467,0,1,"down,mid",4
11,frame2468,1,2,"up,right",1
11,frame2469,0,2,"down,right",5
11,frame2470,1,2,"up,right",1
11,frame2471,1,2,"up,right",1
11,frame2472,1,2,"up,right",1
11,frame2473,1,2,"up,right",1
11,frame2474,1,2,"up,right",1
11,frame2475,1,1,"up,mid",0
11,frame2476,1,1,"up,mid",0
11,frame2477,1,1,"up,mid",0
11,frame2478,1,1,"up,mid",0
11,frame2479,1,1,"up,mid",0
11,frame2480,1,1,"up,mid",0
11,frame2481,1,1,"up,mid",0
11,frame2482,1,1,"up,mid",0
11,frame2483,1,1,"up,mid",0
11,frame2484,0,1,"down,mid",4
11,frame2485,1,2,"up,right",1
11,frame2486,1,2,"up,right",1
11,frame2487,1,2,"up,right",1
11,frame2488,1,2,"up,right",1
11,frame2489,0,2,"down,right",5
11,frame2490,0,2,"down,right",5
11,frame2491,0,2,"down,right",5
11,frame2492,1,2,"up,right",1
11,frame2493,1,2,"up,right",1
11,frame2494,1,2,"up,right",1
11,frame2495,1,2,"up,right",1
11,frame2496,0,2,"down,right",5
11,frame2497,1,2,"up,right",1
11,frame2498,1,2,"up,right",1
11,frame2499,1,2,"up,right",1
11,frame2500,1,2,"up,right",1
11,frame2501,1,2,"up,right",1
11,frame2502,1,2,"up,right",1
11,frame2503,0,2,"down,right",5
11,frame2504,1,2,"up,right",1
11,frame2505,1,2,"up,right",1
11,frame2506,0,2,"down,right",5
11,frame2507,0,2,"down,right",5
11,frame2508,0,2,"down,right",5
11,frame2509,0,2,"down,right",5
11,frame2510,0,2,"down,right",5
11,frame2511,1,2,"up,right",1
11,frame2512,0,2,"down,right",5
11,frame2513,0,2,"down,right",5
11,frame2514,0,2,"down,right",5
11,frame2515,0,2,"down,right",5
11,frame2516,1,2,"up,right",1
11,frame2517,1,2,"up,right",1
11,frame2518,1,2,"up,right",1
11,frame2519,1,2,"up,right",1
11,frame2520,1,2,"up,right",1
11,frame2521,1,2,"up,right",1
11,frame2522,1,2,"up,right",1
11,frame2523,1,2,"up,right",1
11,frame2524,0,2,"down,right",5
11,frame2525,0,2,"down,right",5
11,frame2526,0,2,"down,right",5
11,frame2527,0,2,"down,right",5
11,frame2528,0,2,"down,right",5
11,frame2529,0,2,"down,right",5
11,frame2530,0,2,"down,right",5
11,frame2531,0,2,"down,right",5
11,frame2532,1,2,"up,right",1
11,frame2533,1,2,"up,right",1
11,frame2534,1,2,"up,right",1
11,frame2535,1,2,"up,right",1
11,frame2536,0,1,"down,mid",4
11,frame2537,1,2,"up,right",1
11,frame2538,1,2,"up,right",1
11,frame2539,0,2,"down,right",5
11,frame2540,0,2,"down,right",5
11,frame2541,0,2,"down,right",5
11,frame2542,0,2,"down,right",5
11,frame2543,0,2,"down,right",5
11,frame2544,0,2,"down,right",5
11,frame2545,0,2,"down,right",5
11,frame2546,0,2,"down,right",5
11,frame2547,0,2,"down,right",5
11,frame2548,1,2,"up,right",1
11,frame2549,1,2,"up,right",1
11,frame2550,0,2,"down,right",5
11,frame2551,0,2,"down,right",5
11,frame2552,0,2,"down,right",5
11,frame2553,0,2,"down,right",5
11,frame2554,1,2,"up,right",1
11,frame2555,1,2,"up,right",1
11,frame2556,1,2,"up,right",1
11,frame2557,1,1,"up,mid",0
11,frame2558,1,1,"up,mid",0
11,frame2559,1,1,"up,mid",0
11,frame2560,1,2,"up,right",1
11,frame2561,1,2,"up,right",1
11,frame2562,1,2,"up,right",1
11,frame2563,1,2,"up,right",1
11,frame2564,0,2,"down,right",5
11,frame2565,1,2,"up,right",1
11,frame2566,1,2,"up,right",1
11,frame2567,1,2,"up,right",1
11,frame2568,1,2,"up,right",1
11,frame2569,1,2,"up,right",1
11,frame2570,1,2,"up,right",1
11,frame2571,1,2,"up,right",1
11,frame2572,1,2,"up,right",1
11,frame2573,1,2,"up,right",1
11,frame2574,1,2,"up,right",1
11,frame2575,1,2,"up,right",1
11,frame2576,1,2,"up,right",1
11,frame2577,1,2,"up,right",1
11,frame2578,1,2,"up,right",1
11,frame2579,1,2,"up,right",1
11,frame2580,1,2,"up,right",1
11,frame2581,1,2,"up,right",1
11,frame2582,1,2,"up,right",1
11,frame2583,1,2,"up,right",1
11,frame2584,1,2,"up,right",1
11,frame2585,1,2,"up,right",1
11,frame2586,1,2,"up,right",1
11,frame2587,1,2,"up,right",1
11,frame2588,1,2,"up,right",1
11,frame2589,1,2,"up,right",1
11,frame2590,1,2,"up,right",1
11,frame2591,0,2,"down,right",5
11,frame2592,0,2,"down,right",5
11,frame2593,0,2,"down,right",5
11,frame2594,0,2,"down,right",5
11,frame2595,1,2,"up,right",1
11,frame2596,0,2,"down,right",5
11,frame2597,0,2,"down,right",5
11,frame2598,0,2,"down,right",5
11,frame2599,0,2,"down,right",5
11,frame2600,0,2,"down,right",5
11,frame2601,0,2,"down,right",5
11,frame2602,0,2,"down,right",5
11,frame2603,1,2,"up,right",1
11,frame2604,1,2,"up,right",1
11,frame2605,1,2,"up,right",1
11,frame2606,1,2,"up,right",1
11,frame2607,1,2,"up,right",1
11,frame2608,1,2,"up,right",1
11,frame2609,1,2,"up,right",1
11,frame2610,1,2,"up,right",1
11,frame2611,1,2,"up,right",1
11,frame2612,1,2,"up,right",1
11,frame2613,1,2,"up,right",1
11,frame2614,1,2,"up,right",1
11,frame2615,1,2,"up,right",1
11,frame2616,1,2,"up,right",1
11,frame2617,1,2,"up,right",1
11,frame2618,1,2,"up,right",1
11,frame2619,1,2,"up,right",1
11,frame2620,1,2,"up,right",1
11,frame2621,1,2,"up,right",1
11,frame2622,1,2,"up,right",1
11,frame2623,1,2,"up,right",1
11,frame2624,1,2,"up,right",1
11,frame2625,1,2,"up,right",1
11,frame2626,1,2,"up,right",1
11,frame2627,1,2,"up,right",1
11,frame2628,1,2,"up,right",1
11,frame2629,1,2,"up,right",1
11,frame2630,1,2,"up,right",1
11,frame2631,1,2,"up,right",1
11,frame2632,1,2,"up,right",1
11,frame2633,1,2,"up,right",1
11,frame2634,1,2,"up,right",1
11,frame2635,1,2,"up,right",1
11,frame2636,1,2,"up,right",1
11,frame2637,1,2,"up,right",1
11,frame2638,1,2,"up,right",1
11,frame2639,1,2,"up,right",1
11,frame2640,0,2,"down,right",5
11,frame2641,0,2,"down,right",5
11,frame2642,1,1,"up,mid",0
11,frame2643,1,1,"up,mid",0
12,frame2644,0,3,"down,left",6
12,frame2645,1,3,"up,left",2
12,frame2646,1,3,"up,left",2
12,frame2647,1,3,"up,left",2
12,frame2648,1,3,"up,left",2
12,frame2649,1,3,"up,left",2
12,frame2650,0,3,"down,left",6
12,frame2651,1,1,"up,mid",0
12,frame2652,1,1,"up,mid",0
12,frame2653,1,1,"up,mid",0
12,frame2654,1,1,"up,mid",0
12,frame2655,1,1,"up,mid",0
12,frame2656,1,1,"up,mid",0
12,frame2657,1,1,"up,mid",0
12,frame2658,1,1,"up,mid",0
12,frame2659,0,1,"down,mid",4
12,frame2660,0,1,"down,mid",4
12,frame2661,0,1,"down,mid",4
12,frame2662,0,3,"down,left",6
12,frame2663,0,3,"down,left",6
12,frame2664,0,3,"down,left",6
12,frame2665,0,3,"down,left",6
12,frame2666,0,3,"down,left",6
12,frame2667,1,3,"up,left",2
12,frame2668,0,3,"down,left",6
12,frame2669,0,3,"down,left",6
12,frame2670,0,3,"down,left",6
12,frame2671,0,3,"down,left",6
12,frame2672,1,1,"up,mid",0
12,frame2673,1,1,"up,mid",0
12,frame2674,1,1,"up,mid",0
12,frame2675,1,1,"up,mid",0
12,frame2676,1,2,"up,right",1
12,frame2677,1,2,"up,right",1
12,frame2678,1,2,"up,right",1
12,frame2679,1,2,"up,right",1
12,frame2680,1,2,"up,right",1
12,frame2681,1,2,"up,right",1
12,frame2682,1,2,"up,right",1
12,frame2683,1,2,"up,right",1
12,frame2684,1,1,"up,mid",0
12,frame2685,0,1,"down,mid",4
12,frame2686,0,1,"down,mid",4
12,frame2687,0,3,"down,left",6
12,frame2688,0,3,"down,left",6
12,frame2689,0,3,"down,left",6
12,frame2690,0,3,"down,left",6
12,frame2691,1,3,"up,left",2
12,frame2692,1,3,"up,left",2
12,frame2693,1,3,"up,left",2
12,frame2694,1,3,"up,left",2
12,frame2695,0,3,"down,left",6
12,frame2696,0,3,"down,left",6
12,frame2697,0,1,"down,mid",4
12,frame2698,0,1,"down,mid",4
12,frame2699,0,1,"down,mid",4
12,frame2700,1,1,"up,mid",0
12,frame2701,0,2,"down,right",5
12,frame2702,0,2,"down,right",5
12,frame2703,1,2,"up,right",1
12,frame2704,0,2,"down,right",5
12,frame2705,0,2,"down,right",5
12,frame2706,0,2,"down,right",5
12,frame2707,0,2,"down,right",5
12,frame2708,0,2,"down,right",5
12,frame2709,0,2,"down,right",5
12,frame2710,0,2,"down,right",5
12,frame2711,0,2,"down,right",5
12,frame2712,0,1,"down,mid",4
12,frame2713,0,1,"down,mid",4
12,frame2714,0,3,"down,left",6
12,frame2715,0,3,"down,left",6
12,frame2716,0,3,"down,left",6
12,frame2717,0,3,"down,left",6
12,frame2718,0,3,"down,left",6
12,frame2719,0,3,"down,left",6
12,frame2720,0,1,"down,mid",4
12,frame2721,0,1,"down,mid",4
12,frame2722,0,1,"down,mid",4
12,frame2723,1,1,"up,mid",0
12,frame2724,1,2,"up,right",1
12,frame2725,1,2,"up,right",1
12,frame2726,1,2,"up,right",1
12,frame2727,0,2,"down,right",5
12,frame2728,0,1,"down,mid",4
12,frame2729,0,1,"down,mid",4
12,frame2730,0,3,"down,left",6
12,frame2731,0,3,"down,left",6
12,frame2732,1,3,"up,left",2
12,frame2733,1,3,"up,left",2
12,frame2734,1,3,"up,left",2
12,frame2735,1,3,"up,left",2
12,frame2736,0,3,"down,left",6
12,frame2737,0,3,"down,left",6
12,frame2738,1,3,"up,left",2
12,frame2739,0,3,"down,left",6
12,frame2740,0,3,"down,left",6
12,frame2741,0,3,"down,left",6
12,frame2742,0,3,"down,left",6
12,frame2743,0,3,"down,left",6
12,frame2744,0,1,"down,mid",4
12,frame2745,0,1,"down,mid",4
12,frame2746,0,1,"down,mid",4
12,frame2747,0,1,"down,mid",4
12,frame2748,0,1,"down,mid",4
12,frame2749,0,1,"down,mid",4
12,frame2750,1,1,"up,mid",0
12,frame2751,1,1,"up,mid",0
12,frame2752,1,1,"up,mid",0
12,frame2753,1,1,"up,mid",0
12,frame2754,1,1,"up,mid",0
12,frame2755,1,3,"up,left",2
12,frame2756,1,3,"up,left",2
12,frame2757,1,3,"up,left",2
12,frame2758,1,3,"up,left",2
12,frame2759,1,3,"up,left",2
12,frame2760,1,3,"up,left",2
12,frame2761,1,3,"up,left",2
12,frame2762,1,3,"up,left",2
12,frame2763,1,3,"up,left",2
12,frame2764,1,3,"up,left",2
12,frame2765,1,1,"up,mid",0
12,frame2766,0,1,"down,mid",4
12,frame2767,0,1,"down,mid",4
12,frame2768,1,1,"up,mid",0
12,frame2769,1,1,"up,mid",0
12,frame2770,1,1,"up,mid",0
12,frame2771,1,1,"up,mid",0
12,frame2772,1,1,"up,mid",0
12,frame2773,1,1,"up,mid",0
12,frame2774,0,1,"down,mid",4
12,frame2775,1,1,"up,mid",0
12,frame2776,1,1,"up,mid",0
12,frame2777,1,1,"up,mid",0
12,frame2778,1,1,"up,mid",0
12,frame2779,1,3,"up,left",2
12,frame2780,0,3,"down,left",6
12,frame2781,0,3,"down,left",6
12,frame2782,1,3,"up,left",2
12,frame2783,1,3,"up,left",2
12,frame2784,1,3,"up,left",2
12,frame2785,1,3,"up,left",2
12,frame2786,1,3,"up,left",2
12,frame2787,1,3,"up,left",2
12,frame2788,1,3,"up,left",2
12,frame2789,1,3,"up,left",2
12,frame2790,1,3,"up,left",2
12,frame2791,1,3,"up,left",2
12,frame2792,1,3,"up,left",2
12,frame2793,1,3,"up,left",2
12,frame2794,1,3,"up,left",2
12,frame2795,0,3,"down,left",6
12,frame2796,0,3,"down,left",6
12,frame2797,1,3,"up,left",2
12,frame2798,1,3,"up,left",2
12,frame2799,0,1,"down,mid",4
12,frame2800,0,1,"down,mid",4
12,frame2801,0,1,"down,mid",4
12,frame2802,0,1,"down,mid",4
12,frame2803,0,2,"down,mid",4
12,frame2804,1,2,"up,right",1
12,frame2805,1,2,"up,right",1
12,frame2806,1,2,"up,right",1
12,frame2807,1,2,"up,right",1
12,frame2808,1,2,"up,right",1
12,frame2809,1,2,"up,right",1
12,frame2810,1,2,"up,right",1
12,frame2811,1,1,"up,mid",0
12,frame2812,0,1,"down,mid",4
12,frame2813,0,1,"down,mid",4
12,frame2814,0,3,"down,left",6
12,frame2815,0,3,"down,left",6
12,frame2816,0,3,"down,left",6
12,frame2817,0,3,"down,left",6
12,frame2818,0,3,"down,left",6
12,frame2819,0,3,"down,left",6
12,frame2820,0,3,"down,left",6
12,frame2821,0,3,"down,left",6
12,frame2822,0,3,"down,left",6
12,frame2823,0,3,"down,left",6
12,frame2824,0,3,"down,left",6
12,frame2825,0,3,"down,left",6
12,frame2826,0,3,"down,left",6
12,frame2827,0,3,"down,left",6
12,frame2828,0,3,"down,left",6
12,frame2829,0,3,"down,left",6
12,frame2830,0,3,"down,left",6
12,frame2831,0,3,"down,left",6
12,frame2832,0,3,"down,left",6
12,frame2833,0,3,"down,left",6
12,frame2834,1,3,"up,left",2
12,frame2835,1,3,"up,left",2
12,frame2836,1,3,"up,left",2
12,frame2837,0,3,"down,left",6
12,frame2838,0,1,"down,mid",4
12,frame2839,0,1,"down,mid",4
12,frame2840,1,2,"up,right",1
12,frame2841,0,2,"down,right",5
12,frame2842,0,2,"down,right",5
12,frame2843,0,2,"down,right",5
12,frame2844,0,2,"down,right",5
12,frame2845,0,2,"down,right",5
12,frame2846,0,2,"down,right",5
12,frame2847,0,2,"down,right",5
12,frame2848,0,2,"down,right",5
12,frame2849,0,2,"down,right",5
12,frame2850,0,2,"down,right",5
12,frame2851,0,2,"down,right",5
12,frame2852,0,1,"down,mid",4
12,frame2853,0,1,"down,mid",4
12,frame2854,0,1,"down,mid",4
12,frame2855,0,1,"down,mid",4
12,frame2856,0,3,"down,left",6
12,frame2857,0,3,"down,left",6
12,frame2858,0,3,"down,left",6
12,frame2859,0,3,"down,left",6
12,frame2860,0,3,"down,left",6
12,frame2861,0,3,"down,left",6
12,frame2862,0,3,"down,left",6
12,frame2863,0,3,"down,left",6
12,frame2864,0,3,"down,left",6
12,frame2865,0,1,"down,mid",4
12,frame2866,0,1,"down,mid",4
12,frame2867,0,1,"down,mid",4
12,frame2868,0,2,"down,right",5
12,frame2869,0,2,"down,right",5
12,frame2870,1,2,"up,right",1
12,frame2871,1,2,"up,right",1
12,frame2872,0,2,"down,right",5
12,frame2873,0,2,"down,right",5
12,frame2874,1,2,"up,right",1
12,frame2875,0,1,"down,mid",4
12,frame2876,0,1,"down,mid",4
12,frame2877,0,1,"down,mid",4
12,frame2878,0,3,"down,left",6
12,frame2879,1,3,"up,left",2
12,frame2880,1,3,"up,left",2
12,frame2881,1,3,"up,left",2
12,frame2882,1,3,"up,left",2
13,frame2883,0,3,"down,left",6
13,frame2884,0,3,"down,left",6
13,frame2885,1,3,"up,left",2
13,frame2886,1,2,"up,right",1
13,frame2887,1,2,"up,right",1
13,frame2888,1,2,"up,right",1
13,frame2889,1,2,"up,right",1
13,frame2890,1,2,"up,right",1
13,frame2891,1,2,"up,right",1
13,frame2892,1,2,"up,right",1
13,frame2893,1,2,"up,right",1
13,frame2894,1,2,"up,right",1
13,frame2895,0,2,"down,right",5
13,frame2896,1,2,"up,right",1
13,frame2897,1,2,"up,right",1
13,frame2898,1,2,"up,right",1
13,frame2899,1,2,"up,right",1
13,frame2900,1,2,"up,right",1
13,frame2901,1,2,"up,right",1
13,frame2902,1,2,"up,right",1
13,frame2903,1,2,"up,right",1
13,frame2904,1,2,"up,right",1
13,frame2905,1,2,"up,right",1
13,frame2906,1,2,"up,right",1
13,frame2907,0,2,"down,right",5
13,frame2908,1,2,"up,right",1
13,frame2909,1,2,"up,right",1
13,frame2910,1,2,"up,right",1
13,frame2911,1,2,"up,right",1
13,frame2912,1,2,"up,right",1
13,frame2913,1,2,"up,right",1
13,frame2914,1,2,"up,right",1
13,frame2915,0,2,"down,right",5
13,frame2916,0,2,"down,right",5
13,frame2917,1,2,"up,right",1
13,frame2918,1,2,"up,right",1
13,frame2919,1,2,"up,right",1
13,frame2920,1,2,"up,right",1
13,frame2921,1,2,"up,right",1
13,frame2922,1,2,"up,right",1
13,frame2923,1,2,"up,right",1
13,frame2924,1,2,"up,right",1
13,frame2925,1,2,"up,right",1
13,frame2926,1,2,"up,right",1
13,frame2927,1,2,"up,right",1
13,frame2928,1,2,"up,right",1
13,frame2929,1,2,"up,right",1
13,frame2930,1,2,"up,right",1
13,frame2931,0,2,"down,right",5
13,frame2932,1,2,"up,right",1
13,frame2933,1,2,"up,right",1
13,frame2934,1,2,"up,right",1
13,frame2935,1,2,"up,right",1
13,frame2936,1,2,"up,right",1
13,frame2937,1,2,"up,right",1
13,frame2938,1,2,"up,right",1
13,frame2939,1,2,"up,right",1
13,frame2940,1,2,"up,right",1
13,frame2941,1,2,"up,right",1
13,frame2942,1,2,"up,right",1
13,frame2943,1,2,"up,right",1
13,frame2944,1,2,"up,right",1
13,frame2945,1,2,"up,right",1
13,frame2946,1,2,"up,right",1
13,frame2947,1,2,"up,right",1
13,frame2948,1,2,"up,right",1
13,frame2949,1,2,"up,right",1
13,frame2950,1,2,"up,right",1
13,frame2951,1,2,"up,right",1
13,frame2952,1,2,"up,right",1
13,frame2953,1,2,"up,right",1
13,frame2954,1,2,"up,right",1
13,frame2955,1,2,"up,right",1
13,frame2956,1,2,"up,right",1
13,frame2957,1,2,"up,right",1
13,frame2958,1,2,"up,right",1
13,frame2959,1,2,"up,right",1
13,frame2960,1,2,"up,right",1
13,frame2961,1,2,"up,right",1
13,frame2962,1,2,"up,right",1
13,frame2963,1,2,"up,right",1
13,frame2964,1,2,"up,right",1
13,frame2965,1,2,"up,right",1
13,frame2966,1,2,"up,right",1
13,frame2967,1,2,"up,right",1
13,frame2968,1,2,"up,right",1
13,frame2969,1,2,"up,right",1
13,frame2970,1,2,"up,right",1
13,frame2971,1,2,"up,right",1
13,frame2972,1,2,"up,right",1
13,frame2973,1,2,"up,right",1
13,frame2974,1,2,"up,right",1
13,frame2975,1,2,"up,right",1
13,frame2976,1,2,"up,right",1
13,frame2977,1,2,"up,right",1
13,frame2978,1,2,"up,right",1
13,frame2979,1,2,"up,right",1
13,frame2980,1,2,"up,right",1
13,frame2981,1,2,"up,right",1
13,frame2982,1,2,"up,right",1
13,frame2983,1,2,"up,right",1
13,frame2984,1,2,"up,right",1
13,frame2985,1,2,"up,right",1
13,frame2986,1,2,"up,right",1
13,frame2987,1,2,"up,right",1
13,frame2988,1,2,"up,right",1
13,frame2989,1,2,"up,right",1
13,frame2990,1,2,"up,right",1
13,frame2991,1,2,"up,right",1
13,frame2992,1,2,"up,right",1
13,frame2993,1,2,"up,right",1
13,frame2994,1,2,"up,right",1
13,frame2995,1,2,"up,right",1
13,frame2996,0,2,"down,right",5
13,frame2997,1,2,"up,right",1
13,frame2998,1,2,"up,right",1
13,frame2999,1,2,"up,right",1
13,frame3000,1,2,"up,right",1
13,frame3001,1,2,"up,right",1
13,frame3002,1,2,"up,right",1
13,frame3003,0,2,"down,right",5
13,frame3004,1,2,"up,right",1
13,frame3005,1,2,"up,right",1
